label,fp,dd,untainting,Explor SAT,Explor UNSAT,Explor other,Explor total,Explor time,CF SAT,CF UNSAT,CF other,CF total,CF time,Mem SAT,Mem UNSAT,Mem other,Mem total,Mem time,Insec SAT,Insec UNSAT,Insec other,Insec total,Insec time,Model total,Model time,Enum total,Enum time,enum_limit_reached,Total SAT,Total UNSAT,Total other,Total total,Total time,average query size, max query size,done checks,spared checks,paths,conditions,forks,unresolved_fork,resolved_forks,discarded,min_transient_dj,dba_instructions,x86instructions,addresses,merged,refused,aborted,wall time,MAX_DEPTH,MAX_PATH,TIMEOUT,store,canonical,mem_type,solver,bopt,transient_paths_pht,transient_paths_stl,pht_status,pht_dynamic,stl_status,max_spec_depth,violations,max_depth_reached,max_paths_reached,syscalls,solver_timeout_reached,enum_limit_reached,timeout_reached,interrupted,out_of_memory,exit_code,
streamxor_main,1,1,1,16,0,0,16,0.239669,29,14,0,43,2055.044683,13,0,0,13,141.147354,42,14,0,56,2196.192038,0,0.000000,0,0.000000,0,58,14,0,72,2196.431706,6379.611111,9455,4439,5889397,847056,847061,851533,846473,5060,4464,0,33360181,8295385,739,0,0,0,3600.009189,0,0,inf,relational,1,row-map,boolector,0,847056,0,Haunted,Full,NoSTL,200,40,0,0,954,0,0,1,0,0,Insecure
streamxor_main,1,1,1,26,0,0,26,2765.560846,6,0,0,6,804.833597,0,0,0,0,0.000000,6,0,0,6,804.833597,0,0.000000,0,0.000000,0,32,0,0,32,3570.394444,53232.812500,131861,24,351,1,27,27,0,0,0,0,1218,372,214,0,0,0,3600.009126,0,0,inf,relational,1,row-map,boolector,0,1,0,NoPHT,Static,HauntedIteSTL,200,6,0,0,0,0,0,1,0,0,Insecure
